yearm,CVE_construccion,anio,mes,month,codigo_actividad,descripcion_actividad,codigo_entidad,entidad,vp_total_entidad,unidad_medida,estatus,Tipo,vp_total_entidad_1
01/11/2012,3,2012,11,noviembre,23,Construcción,14,Jalisco,258477.668896,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,510535.261986
01/12/2012,3,2012,12,diciembre,23,Construcción,14,Jalisco,280729.459187,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,270722.050622
01/01/2013,3,2013,1,enero,23,Construcción,14,Jalisco,182758.838481,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,333721.299564
01/02/2013,3,2013,2,febrero,23,Construcción,14,Jalisco,230993.769744,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,497971.571227
01/03/2013,3,2013,3,marzo,23,Construcción,14,Jalisco,237732.851459,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,487026.517988
01/04/2013,3,2013,4,abril,23,Construcción,14,Jalisco,262756.456206,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,329093.669069
01/05/2013,3,2013,5,mayo,23,Construcción,14,Jalisco,266909.810289,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,398114.197616
01/06/2013,3,2013,6,junio,23,Construcción,14,Jalisco,372555.086483,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,368719.028817
01/07/2013,3,2013,7,julio,23,Construcción,14,Jalisco,401046.454354,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,264664.259242
01/08/2013,3,2013,8,agosto,23,Construcción,14,Jalisco,396695.428519,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,274822.074609
01/09/2013,3,2013,9,septiembre,23,Construcción,14,Jalisco,534376.043513,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,313017.483752
01/10/2013,3,2013,10,octubre,23,Construcción,14,Jalisco,556135.665865,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,330538.358487
01/11/2013,3,2013,11,noviembre,23,Construcción,14,Jalisco,541126.727575,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,258477.668896
01/12/2013,3,2013,12,diciembre,23,Construcción,14,Jalisco,256854.218567,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,280729.459187
01/01/2014,3,2014,1,enero,23,Construcción,14,Jalisco,104734.326732,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,182758.838481
01/02/2014,3,2014,2,febrero,23,Construcción,14,Jalisco,124406.14749,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,230993.769744
01/03/2014,3,2014,3,marzo,23,Construcción,14,Jalisco,67614.140654,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,237732.851459
01/04/2014,3,2014,4,abril,23,Construcción,14,Jalisco,150593.290161,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,262756.456206
01/05/2014,3,2014,5,mayo,23,Construcción,14,Jalisco,149095.678356,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,266909.810289
01/06/2014,3,2014,6,junio,23,Construcción,14,Jalisco,169887.206022,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,372555.086483
01/07/2014,3,2014,7,julio,23,Construcción,14,Jalisco,167922.316727,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,401046.454354
01/08/2014,3,2014,8,agosto,23,Construcción,14,Jalisco,259664.795909,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,396695.428519
01/09/2014,3,2014,9,septiembre,23,Construcción,14,Jalisco,280906.84985,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,534376.043513
01/10/2014,3,2014,10,octubre,23,Construcción,14,Jalisco,231688.177153,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,556135.665865
01/11/2014,3,2014,11,noviembre,23,Construcción,14,Jalisco,303227.905616,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,541126.727575
01/12/2014,3,2014,12,diciembre,23,Construcción,14,Jalisco,172399.161191,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,256854.218567
01/01/2015,3,2015,1,enero,23,Construcción,14,Jalisco,181706.374716,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,104734.326732
01/02/2015,3,2015,2,febrero,23,Construcción,14,Jalisco,146573.150411,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,124406.14749
01/03/2015,3,2015,3,marzo,23,Construcción,14,Jalisco,215319.493464,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,67614.140654
01/04/2015,3,2015,4,abril,23,Construcción,14,Jalisco,165827.380124,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,150593.290161
01/05/2015,3,2015,5,mayo,23,Construcción,14,Jalisco,152703.808843,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,149095.678356
01/06/2015,3,2015,6,junio,23,Construcción,14,Jalisco,120631.023097,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,169887.206022
01/07/2015,3,2015,7,julio,23,Construcción,14,Jalisco,139549.254656,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,167922.316727
01/08/2015,3,2015,8,agosto,23,Construcción,14,Jalisco,112574.111114,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,259664.795909
01/09/2015,3,2015,9,septiembre,23,Construcción,14,Jalisco,170093.241406,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,280906.84985
01/10/2015,3,2015,10,octubre,23,Construcción,14,Jalisco,117787.090775,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,231688.177153
01/11/2015,3,2015,11,noviembre,23,Construcción,14,Jalisco,112413.236964,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,303227.905616
01/12/2015,3,2015,12,diciembre,23,Construcción,14,Jalisco,120319.565638,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,172399.161191
01/01/2016,3,2016,1,enero,23,Construcción,14,Jalisco,106649.830828,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,181706.374716
01/02/2016,3,2016,2,febrero,23,Construcción,14,Jalisco,109872.584148,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,146573.150411
01/03/2016,3,2016,3,marzo,23,Construcción,14,Jalisco,126709.907682,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,215319.493464
01/04/2016,3,2016,4,abril,23,Construcción,14,Jalisco,108274.952285,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,165827.380124
01/05/2016,3,2016,5,mayo,23,Construcción,14,Jalisco,137973.855282,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,152703.808843
01/06/2016,3,2016,6,junio,23,Construcción,14,Jalisco,149382.784925,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,120631.023097
01/07/2016,3,2016,7,julio,23,Construcción,14,Jalisco,132107.919261,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,139549.254656
01/08/2016,3,2016,8,agosto,23,Construcción,14,Jalisco,198672.875285,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,112574.111114
01/09/2016,3,2016,9,septiembre,23,Construcción,14,Jalisco,150540.932687,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,170093.241406
01/10/2016,3,2016,10,octubre,23,Construcción,14,Jalisco,129248.137036,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,117787.090775
01/11/2016,3,2016,11,noviembre,23,Construcción,14,Jalisco,173856.491476,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,112413.236964
01/12/2016,3,2016,12,diciembre,23,Construcción,14,Jalisco,89639.646622,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,120319.565638
01/01/2017,3,2017,1,enero,23,Construcción,14,Jalisco,74576.41673300001,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,106649.830828
01/02/2017,3,2017,2,febrero,23,Construcción,14,Jalisco,140014.31135,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,109872.584148
01/03/2017,3,2017,3,marzo,23,Construcción,14,Jalisco,78578.630798,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,126709.907682
01/04/2017,3,2017,4,abril,23,Construcción,14,Jalisco,141310.528091,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,108274.952285
01/05/2017,3,2017,5,mayo,23,Construcción,14,Jalisco,162967.753404,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,137973.855282
01/06/2017,3,2017,6,junio,23,Construcción,14,Jalisco,112372.455836,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,149382.784925
01/07/2017,3,2017,7,julio,23,Construcción,14,Jalisco,107399.631725,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,132107.919261
01/08/2017,3,2017,8,agosto,23,Construcción,14,Jalisco,118720.188273,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,198672.875285
01/09/2017,3,2017,9,septiembre,23,Construcción,14,Jalisco,110118.071453,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,150540.932687
01/10/2017,3,2017,10,octubre,23,Construcción,14,Jalisco,149462.955106,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,129248.137036
01/11/2017,3,2017,11,noviembre,23,Construcción,14,Jalisco,155903.719327,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,173856.491476
01/12/2017,3,2017,12,diciembre,23,Construcción,14,Jalisco,127618.627251,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,89639.646622
01/01/2018,3,2018,1,enero,23,Construcción,14,Jalisco,65557.102466,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,74576.41673300001
01/02/2018,3,2018,2,febrero,23,Construcción,14,Jalisco,68238.510417,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,140014.31135
01/03/2018,3,2018,3,marzo,23,Construcción,14,Jalisco,141505.338308,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,78578.630798
01/04/2018,3,2018,4,abril,23,Construcción,14,Jalisco,114366.253525,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,141310.528091
01/05/2018,3,2018,5,mayo,23,Construcción,14,Jalisco,89659.493351,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,162967.753404
01/06/2018,3,2018,6,junio,23,Construcción,14,Jalisco,101011.275549,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,112372.455836
01/07/2018,3,2018,7,julio,23,Construcción,14,Jalisco,88920.09630200001,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,107399.631725
01/08/2018,3,2018,8,agosto,23,Construcción,14,Jalisco,107903.487454,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,118720.188273
01/09/2018,3,2018,9,septiembre,23,Construcción,14,Jalisco,74419.15794400001,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,110118.071453
01/10/2018,3,2018,10,octubre,23,Construcción,14,Jalisco,75221.378654,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,149462.955106
01/11/2018,3,2018,11,noviembre,23,Construcción,14,Jalisco,65196.276354,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,155903.719327
01/12/2018,3,2018,12,diciembre,23,Construcción,14,Jalisco,114388.90242,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,127618.627251
01/01/2019,3,2019,1,enero,23,Construcción,14,Jalisco,62935.860863,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,65557.102466
01/02/2019,3,2019,2,febrero,23,Construcción,14,Jalisco,72192.189015,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,68238.510417
01/03/2019,3,2019,3,marzo,23,Construcción,14,Jalisco,117192.293284,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,141505.338308
01/04/2019,3,2019,4,abril,23,Construcción,14,Jalisco,102978.665426,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,114366.253525
01/05/2019,3,2019,5,mayo,23,Construcción,14,Jalisco,148056.740833,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,89659.493351
01/06/2019,3,2019,6,junio,23,Construcción,14,Jalisco,164593.886478,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,101011.275549
01/07/2019,3,2019,7,julio,23,Construcción,14,Jalisco,156157.735275,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,88920.09630200001
01/08/2019,3,2019,8,agosto,23,Construcción,14,Jalisco,143837.637645,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,107903.487454
01/09/2019,3,2019,9,septiembre,23,Construcción,14,Jalisco,74065.678147,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,74419.15794400001
01/10/2019,3,2019,10,octubre,23,Construcción,14,Jalisco,98177.143868,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,75221.378654
01/11/2019,3,2019,11,noviembre,23,Construcción,14,Jalisco,72585.33657299999,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,65196.276354
01/12/2019,3,2019,12,diciembre,23,Construcción,14,Jalisco,94056.876416,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,114388.90242
01/01/2020,3,2020,1,enero,23,Construcción,14,Jalisco,31576.046133,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,62935.860863
01/02/2020,3,2020,2,febrero,23,Construcción,14,Jalisco,55190.70885,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,72192.189015
01/03/2020,3,2020,3,marzo,23,Construcción,14,Jalisco,51516.627281,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,117192.293284
01/04/2020,3,2020,4,abril,23,Construcción,14,Jalisco,18536.57263,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,102978.665426
01/05/2020,3,2020,5,mayo,23,Construcción,14,Jalisco,42370.721266,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,148056.740833
01/06/2020,3,2020,6,junio,23,Construcción,14,Jalisco,65774.978584,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,164593.886478
01/07/2020,3,2020,7,julio,23,Construcción,14,Jalisco,50172.490493,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,156157.735275
01/08/2020,3,2020,8,agosto,23,Construcción,14,Jalisco,52203.914837,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,143837.637645
01/09/2020,3,2020,9,septiembre,23,Construcción,14,Jalisco,83998.51615900001,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,74065.678147
01/10/2020,3,2020,10,octubre,23,Construcción,14,Jalisco,46331.114139,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,98177.143868
01/11/2020,3,2020,11,noviembre,23,Construcción,14,Jalisco,44549.33695,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,72585.33657299999
01/12/2020,3,2020,12,diciembre,23,Construcción,14,Jalisco,35223.879148,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,94056.876416
01/01/2021,3,2021,1,enero,23,Construcción,14,Jalisco,34203.253414,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,31576.046133
01/02/2021,3,2021,2,febrero,23,Construcción,14,Jalisco,105818.789248,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,55190.70885
01/03/2021,3,2021,3,marzo,23,Construcción,14,Jalisco,121403.096307,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,51516.627281
01/04/2021,3,2021,4,abril,23,Construcción,14,Jalisco,37714.614298,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,18536.57263
01/05/2021,3,2021,5,mayo,23,Construcción,14,Jalisco,32371.123861,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,42370.721266
01/06/2021,3,2021,6,junio,23,Construcción,14,Jalisco,72411.922593,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,65774.978584
01/07/2021,3,2021,7,julio,23,Construcción,14,Jalisco,52875.001929,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,50172.490493
01/08/2021,3,2021,8,agosto,23,Construcción,14,Jalisco,78002.19688600001,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,52203.914837
01/09/2021,3,2021,9,septiembre,23,Construcción,14,Jalisco,63237.574524,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,83998.51615900001
01/10/2021,3,2021,10,octubre,23,Construcción,14,Jalisco,10430.03606,Miles de pesos constantes,Cifras definitivas,Electricidad y telecomunicaciones,46331.114139
